span,IGNORANCE TYPE
"[""Anthropological studies also suggest the particular importance of the MGM for children's development.20\nThe Lifeways Cross-Generation Cohort Study was established in 2001 with the a priori purpose of assessing associations across generations and between family members.21–25We have shown in several previous analyses that there is a stronger association with children's outcomes along the maternal than the paternal line.23–25In the present study, we analyse patterns in BMI and height at three ages of the index child, employing primarily examination rather than self-reported data for adults.""]",0
Our purpose was to assess if there are any similarities in BMI patterns within families and whether similarities are constant over the three time points and across generations.,0
"In order to address difficulties with heritability interpretation, we have employed a mixed-model analysis that uses fixed and random effects.27The family component of variance is partitioned into variances of and correlations between family members.",0
"The baseline BMI at the younger age is included as a covariate to adjust for regression towards the mean.28In this analysis, it can be argued that effects on BMI common to both ages are cancelled and what remains are differential genetic effects, intrauterine effects and possibly environmental effects.",0
"BMI—child age 0\nIn the nuclear family, the correlation between the child and the mother was highly significant (table 4).",0
"When examined by gender, girls were only weakly correlated with the mother, but with boys the correlation was much stronger.",0
These data have a few girls whose mothers have a very high BMI and these values appear to dilute the correlation between girls and mother.,0
"For boys, the correlation with the MGM was significant.",0
"The PGM was significantly correlated with girls, but not boys, at age 0.",0
"BMI—child age 5\nThere was a strong correlation between the child and the mother, similar to that at age 0 (table 4).",0
The corresponding correlation between the child and the father was also significant overall.,0
"[""The child's BMI was also correlated with the MGM.""]",0
Girls were correlated with fathers but not mothers and were also correlated with the MGM and PGM.,0
Boys were correlated with mothers but not fathers (table 4).,0
"There was again a strong correlation of the child with the mother, this time being similar for boys and girls (table 4).",0
There was also a correlation with the MGM for both boys and girls.,0
Boys were also strongly correlated with the PGF at the age of 9 only.,0
The size of the correlation between the child and the mother at this age was similar to that between the mother and the MGM and the father and the PGM.,0
